18.5641466 ,73.7773562
18.564174 ,73.7771415
18.5642099 ,73.7768749
18.5642232 ,73.7767712
18.5642332 ,73.7766773
18.5642888 ,73.7762633
18.5643495 ,73.7759036
18.5643947 ,73.7756929
18.5644667 ,73.7753974
18.5645209 ,73.7751956
18.5645653 ,73.7750516
18.5646105 ,73.7749155
18.5646622 ,73.7747692
18.5650591 ,73.7737306
18.5652727 ,73.7731699
18.5653567 ,73.7729362
18.5654212 ,73.7727568
18.5655114 ,73.7725182
18.5657027 ,73.7720665
18.5659086 ,73.7715806
18.5659375 ,73.7715123
18.5659678 ,73.7714401
18.5660988 ,73.7711273
18.5661591 ,73.7709731
18.5662405 ,73.7707649
18.5663609 ,73.7704405
18.5664275 ,73.7702451
18.5667905 ,73.7691679
18.5669192 ,73.7687858
18.566984 ,73.7686416
18.5670414 ,73.7685294
18.5671048 ,73.7684419
18.5671872 ,73.7683525
18.5672472 ,73.7682968
18.5673311 ,73.7682298
18.5674247 ,73.7681728
18.5675745 ,73.7680981
18.5678097 ,73.7679807
18.5678876 ,73.7679309
18.567945 ,73.767883
18.5679976 ,73.7678275
18.5680639 ,73.7677307
18.5686244 ,73.7667501
18.5686997 ,73.7666714
****************************************************
18.5717674 ,73.8079093
18.5700705 ,73.808963
18.5698047 ,73.8091417
18.569647 ,73.8093111
18.5695565 ,73.8094868
18.5694455 ,73.8099335
****************************************************
18.5694455 ,73.8099335
18.569418 ,73.8101911
18.5694245 ,73.8104704
****************************************************
18.5692939 ,73.8102627
18.5693719 ,73.8099244
****************************************************
18.5693719 ,73.8099244
18.5694854 ,73.8094456
18.5695912 ,73.8092404
18.5697565 ,73.8090737
18.5700096 ,73.8088869
18.5717295 ,73.8078262
****************************************************
